1683709647, 2286, 1946, 1946, 0.057, 0.06, 16
1683709648, 2280, 2024, 2087, 0.062, 0.084, 17
1683709649, 2362, 1915, 1855, 0.059, 0.099, 24
1683709650, 2291, 2227, 2300, 0.089, 0.051, 21
1683709651, 2039, 2257, 2292, 0.063, 0.068, 21
1683709652, 2223, 2218, 2185, 0.05, 0.051, 23
1683709653, 2078, 2007, 2279, 0.087, 0.059, 17
1683709654, 1853, 1860, 2077, 0.054, 0.096, 14
1683709655, 1987, 2115, 2335, 0.091, 0.09, 15
1683709656, 2077, 2275, 2150, 0.066, 0.089, 23
1683709657, 2144, 2238, 1964, 0.053, 0.099, 22
1683709658, 2119, 1819, 1899, 0.088, 0.099, 13
1683709659, 2095, 2373, 1994, 0.092, 0.086, 14
1683709660, 1816, 1940, 2134, 0.088, 0.057, 17
1683709661, 2181, 2239, 2180, 0.058, 0.052, 21
1683709662, 2277, 2024, 2033, 0.052, 0.096, 20
1683709663, 2205, 2344, 2331, 0.091, 0.064, 14
1683709664, 1837, 2172, 2287, 0.081, 0.089, 17
1683709665, 1987, 2033, 2380, 0.057, 0.083, 18
1683709666, 2163, 2301, 2317, 0.094, 0.069, 21
1683709667, 2338, 2244, 1819, 0.084, 0.083, 16
1683709668, 1818, 1897, 1988, 0.084, 0.076, 13
1683709669, 2199, 2375, 2373, 0.08, 0.099, 12
1683709670, 1861, 2001, 2158, 0.099, 0.077, 12
1683709671, 1918, 2221, 2050, 0.086, 0.06, 16
1683709672, 2231, 2237, 1859, 0.062, 0.086, 24
1683709673, 1830, 2298, 2250, 0.055, 0.052, 19
1683709674, 2219, 1981, 2097, 0.098, 0.075, 12
1683709675, 2316, 2264, 2313, 0.065, 0.083, 24
1683709676, 2359, 2360, 2127, 0.058, 0.071, 12
1683709677, 2225, 2160, 1862, 0.084, 0.066, 13
1683709678, 1972, 1976, 2175, 0.096, 0.068, 24
1683709679, 2144, 2012, 2137, 0.064, 0.097, 22
1683709680, 2088, 2191, 1803, 0.07, 0.074, 23
1683709681, 1971, 2359, 2267, 0.069, 0.091, 23
1683709682, 1860, 2327, 1956, 0.063, 0.06, 21
1683709683, 2400, 2319, 2214, 0.051, 0.082, 19
1683709684, 2330, 1955, 2155, 0.059, 0.094, 19
1683709685, 2142, 2220, 1820, 0.098, 0.097, 17
1683709686, 1989, 1927, 2314, 0.078, 0.054, 13
1683709687, 2188, 2358, 2279, 0.09, 0.081, 14
1683709688, 1918, 2351, 1943, 0.05, 0.084, 13
1683709689, 1875, 1926, 1909, 0.06, 0.052, 12
1683709690, 1860, 1870, 2333, 0.075, 0.089, 14
1683709691, 1835, 2341, 1815, 0.085, 0.063, 21
1683709692, 2238, 2056, 2207, 0.084, 0.088, 21
1683709693, 2342, 2054, 2109, 0.063, 0.053, 14
1683709694, 2312, 1998, 1831, 0.076, 0.07, 16
1683709695, 1933, 1888, 2166, 0.087, 0.06, 22
1683709696, 2354, 1939, 1857, 0.061, 0.058, 23
1683709697, 2155, 2262, 1981, 0.099, 0.093, 24
1683709698, 2256, 2392, 2307, 0.055, 0.091, 17
1683709699, 1806, 2259, 1963, 0.058, 0.098, 16
1683709700, 2069, 2285, 1951, 0.098, 0.055, 12
1683709701, 1888, 2240, 2194, 0.094, 0.076, 16
1683709702, 1806, 1835, 1952, 0.052, 0.098, 16
1683709703, 2176, 2325, 1993, 0.09, 0.065, 12
1683709704, 1984, 2304, 2400, 0.05, 0.059, 16
1683709705, 2210, 1881, 2036, 0.097, 0.094, 17
1683709706, 1951, 1940, 2298, 0.076, 0.094, 16
1683709707, 2035, 1964, 1950, 0.057, 0.099, 19
1683709708, 2326, 2336, 1944, 0.06, 0.086, 15
1683709709, 2060, 2074, 2346, 0.095, 0.077, 13
1683709710, 2347, 2102, 2240, 0.07, 0.057, 12
1683709711, 2040, 2213, 1831, 0.089, 0.058, 14
1683709712, 2052, 2265, 2088, 0.078, 0.054, 12
1683709713, 1821, 1913, 2247, 0.069, 0.086, 23
1683709714, 1943, 2228, 1946, 0.056, 0.073, 20
1683709715, 2182, 2306, 2140, 0.062, 0.093, 24
1683709716, 1848, 1999, 2150, 0.056, 0.083, 17
1683709717, 2004, 2325, 2243, 0.09, 0.072, 20
1683709718, 2139, 2084, 1816, 0.066, 0.087, 21
1683709719, 2394, 2265, 2349, 0.093, 0.056, 13
1683709720, 1977, 2006, 2149, 0.065, 0.081, 13
1683709721, 2254, 2212, 2307, 0.097, 0.096, 22
1683709722, 1918, 2368, 1838, 0.083, 0.087, 19
1683709723, 2200, 1870, 2322, 0.053, 0.087, 22
1683709724, 2336, 1921, 1971, 0.053, 0.074, 20
1683709725, 2127, 2174, 1937, 0.054, 0.066, 15
1683709726, 2183, 1880, 2049, 0.062, 0.081, 15
1683709727, 2140, 2137, 2380, 0.079, 0.057, 13
1683709728, 1815, 1833, 2180, 0.058, 0.093, 14
1683709729, 1979, 2056, 2365, 0.082, 0.062, 23
1683709730, 2081, 2139, 2270, 0.09, 0.085, 24
1683709731, 2055, 1933, 1976, 0.073, 0.089, 24
1683709732, 2252, 1898, 1868, 0.088, 0.095, 22
1683709733, 1876, 2227, 2007, 0.05, 0.065, 13
1683709734, 2100, 2278, 1983, 0.087, 0.092, 24
1683709735, 2160, 2180, 2399, 0.055, 0.06, 16
1683709736, 2126, 2125, 2282, 0.089, 0.07, 12
1683709737, 1968, 2352, 2074, 0.093, 0.069, 13
1683709738, 2210, 2194, 2313, 0.081, 0.079, 19
1683709739, 2344, 2286, 1825, 0.056, 0.097, 17
1683709740, 2186, 2246, 2241, 0.095, 0.076, 12
1683709741, 1868, 2137, 1971, 0.062, 0.072, 13
1683709742, 1926, 2078, 2022, 0.099, 0.072, 12
1683709743, 2287, 2124, 2134, 0.098, 0.099, 17
1683709744, 2283, 2020, 2206, 0.099, 0.069, 12
1683709745, 2306, 1933, 2136, 0.072, 0.074, 12
1683709746, 1929, 2258, 1883, 0.09, 0.055, 13
1683709747, 2308, 2270, 2272, 0.076, 0.054, 17
1683709748, 1869, 1892, 2382, 0.061, 0.05, 20
1683709749, 2058, 2046, 2279, 0.098, 0.07, 19
1683709750, 2227, 2268, 2094, 0.068, 0.072, 13
1683709751, 2246, 1951, 2341, 0.096, 0.096, 14
1683709752, 2395, 2094, 2017, 0.086, 0.092, 19
1683709753, 1923, 2229, 2316, 0.067, 0.06, 20
1683709754, 2099, 2097, 2262, 0.076, 0.059, 15
1683709755, 2138, 1859, 2028, 0.07, 0.077, 16
1683709756, 1915, 2339, 2265, 0.089, 0.091, 15
1683709757, 2139, 2134, 2282, 0.07, 0.081, 22
1683709758, 2051, 1994, 1869, 0.07, 0.092, 19
1683709759, 2182, 2269, 2205, 0.098, 0.06, 13
1683709760, 2340, 2120, 1896, 0.091, 0.066, 15
1683709761, 2217, 2203, 1928, 0.085, 0.092, 14
1683709762, 2204, 1932, 2001, 0.093, 0.066, 16
1683709763, 2326, 2011, 2202, 0.054, 0.084, 24
1683709764, 1838, 1831, 2241, 0.095, 0.083, 16
1683709765, 2217, 1950, 1942, 0.079, 0.097, 23
1683709766, 1903, 1869, 2032, 0.073, 0.069, 22
1683709767, 1899, 1825, 1893, 0.095, 0.094, 13
1683709768, 2309, 1972, 1999, 0.053, 0.05, 13
1683709769, 2082, 1877, 2281, 0.062, 0.068, 17
1683709770, 2346, 2074, 1913, 0.076, 0.083, 14
1683709771, 2317, 2026, 2171, 0.073, 0.062, 13
1683709772, 1909, 2228, 2354, 0.055, 0.096, 19
1683709773, 1926, 2309, 2173, 0.08, 0.087, 16
1683709774, 1910, 2237, 2353, 0.073, 0.067, 20
1683709775, 2354, 2241, 1819, 0.077, 0.068, 24
1683709776, 2104, 2180, 2104, 0.067, 0.092, 22
1683709777, 1802, 2309, 2261, 0.08, 0.09, 16
1683709778, 1892, 1972, 2169, 0.08, 0.055, 21
1683709779, 2140, 2281, 2159, 0.05, 0.089, 23
1683709780, 2375, 2097, 1830, 0.084, 0.092, 17
1683709781, 1871, 2340, 2073, 0.073, 0.09, 12
1683709782, 2143, 2289, 2381, 0.082, 0.094, 15
1683709783, 1863, 2273, 1935, 0.07, 0.057, 18
1683709784, 2091, 1813, 2185, 0.078, 0.089, 20
1683709785, 2040, 1888, 2161, 0.071, 0.065, 16
1683709786, 1964, 1888, 2335, 0.059, 0.099, 22
1683709787, 2246, 1942, 2045, 0.085, 0.087, 14
1683709788, 2189, 2145, 2234, 0.056, 0.069, 13
1683709789, 2228, 2203, 1857, 0.085, 0.073, 13
1683709790, 2077, 2365, 2060, 0.078, 0.053, 18
1683709791, 2369, 2134, 2102, 0.094, 0.071, 18
1683709792, 2060, 2289, 1914, 0.082, 0.063, 12
1683709793, 2266, 1838, 1876, 0.056, 0.079, 13
1683709794, 2079, 2062, 2264, 0.065, 0.078, 24
1683709795, 2307, 1823, 1952, 0.077, 0.056, 21
1683709796, 2180, 2365, 2393, 0.079, 0.098, 23
1683709797, 1853, 2400, 2260, 0.065, 0.064, 19
1683709798, 2300, 2105, 1820, 0.08, 0.053, 12
1683709799, 1835, 1955, 1979, 0.079, 0.062, 18
1683709800, 1886, 2133, 2349, 0.053, 0.071, 18
1683709801, 2297, 1887, 2182, 0.078, 0.091, 13
1683709802, 2260, 1893, 1921, 0.084, 0.076, 14
1683709803, 2164, 1832, 2002, 0.072, 0.055, 14
1683709804, 2038, 2316, 1969, 0.086, 0.069, 17
1683709805, 2079, 2237, 2128, 0.081, 0.078, 21
1683709806, 1844, 2307, 1922, 0.075, 0.069, 15
1683709807, 2347, 1990, 2056, 0.058, 0.073, 15
1683709808, 2301, 2009, 2222, 0.098, 0.063, 22
1683709809, 1916, 1902, 2016, 0.087, 0.057, 22
1683709810, 2080, 1870, 2203, 0.088, 0.084, 21
1683709811, 2380, 2013, 2056, 0.089, 0.086, 15
1683709812, 2000, 2322, 1977, 0.098, 0.074, 17
1683709813, 2044, 2161, 1966, 0.052, 0.08, 15
1683709814, 2039, 2251, 1869, 0.087, 0.064, 14
1683709815, 2221, 2151, 2331, 0.076, 0.098, 16
1683709816, 2373, 2010, 2113, 0.091, 0.094, 15
1683709817, 1950, 2183, 2009, 0.071, 0.057, 12
1683709818, 2021, 2219, 2167, 0.077, 0.075, 12
1683709819, 2154, 2395, 1816, 0.074, 0.064, 21
1683709820, 2020, 2006, 2239, 0.064, 0.09, 14
1683709821, 2051, 2074, 2015, 0.089, 0.071, 24
1683709822, 2051, 2388, 1981, 0.069, 0.054, 14
1683709823, 2266, 2272, 1909, 0.093, 0.088, 14
1683709824, 2133, 2285, 2196, 0.089, 0.082, 24
1683709825, 2173, 2264, 2188, 0.054, 0.091, 24
1683709826, 2016, 1937, 2163, 0.081, 0.054, 18
1683709827, 1900, 2088, 1923, 0.067, 0.072, 17
1683709828, 2309, 2286, 1981, 0.053, 0.082, 13
1683709829, 2219, 2250, 1996, 0.092, 0.077, 24
1683709830, 2132, 2308, 2039, 0.052, 0.077, 21
1683709831, 2008, 2006, 2127, 0.088, 0.076, 13
1683709832, 1906, 1808, 1852, 0.079, 0.09, 13
1683709833, 2340, 1870, 2358, 0.077, 0.095, 17
1683709834, 2105, 2179, 2196, 0.073, 0.074, 13
1683709835, 2012, 2125, 2174, 0.064, 0.096, 21
1683709836, 2377, 2325, 1833, 0.081, 0.066, 18
1683709837, 1803, 2274, 2287, 0.078, 0.065, 17
1683709838, 1863, 2316, 2391, 0.063, 0.094, 22
1683709839, 2367, 1949, 2192, 0.091, 0.066, 24
1683709840, 2029, 1997, 2383, 0.085, 0.061, 14
1683709841, 2231, 2361, 2023, 0.099, 0.086, 21
1683709842, 2078, 2067, 2201, 0.082, 0.093, 18
1683709843, 1884, 2058, 2091, 0.06, 0.059, 16
1683709844, 1824, 1981, 2084, 0.057, 0.06, 19
1683709845, 1873, 1909, 2202, 0.078, 0.098, 16
1683709846, 2090, 2279, 2146, 0.067, 0.095, 18
1683709847, 2240, 2294, 2012, 0.059, 0.059, 24
1683709848, 2352, 2351, 1865, 0.085, 0.099, 18
1683709849, 2114, 2385, 2133, 0.061, 0.05, 22
1683709850, 1939, 2146, 2122, 0.061, 0.078, 23
1683709851, 2127, 1826, 2048, 0.092, 0.057, 15
1683709852, 2354, 2114, 2029, 0.068, 0.061, 18
1683709853, 2309, 2178, 1908, 0.095, 0.087, 22
1683709854, 1861, 2006, 2326, 0.058, 0.075, 15
1683709855, 1806, 2080, 2344, 0.075, 0.099, 15
1683709856, 1833, 2284, 2042, 0.05, 0.068, 21
1683709857, 1817, 2181, 2167, 0.089, 0.083, 18
1683709858, 2140, 2126, 2371, 0.063, 0.065, 24
1683709859, 2190, 2032, 1868, 0.071, 0.092, 21
1683709860, 2314, 1832, 2289, 0.074, 0.077, 13
1683709861, 1873, 2066, 2265, 0.073, 0.068, 19
1683709862, 2168, 2301, 1872, 0.084, 0.065, 21
1683709863, 2064, 2223, 2016, 0.076, 0.064, 14
1683709864, 1832, 2397, 2356, 0.06, 0.081, 16
1683709865, 2045, 2024, 2350, 0.052, 0.057, 16
1683709866, 1914, 1826, 2313, 0.058, 0.064, 15
1683709867, 1942, 1845, 2033, 0.091, 0.077, 20
1683709868, 1840, 2052, 1873, 0.081, 0.058, 24
1683709869, 2315, 2190, 2076, 0.053, 0.058, 15
1683709870, 2187, 1871, 1883, 0.099, 0.073, 18
1683709871, 2319, 1991, 1926, 0.072, 0.077, 16
1683709872, 1899, 1984, 2185, 0.078, 0.064, 14
1683709873, 2319, 2174, 1824, 0.09, 0.072, 18
1683709874, 2008, 2217, 1971, 0.091, 0.078, 16
1683709875, 2144, 1873, 1803, 0.051, 0.08, 12
1683709876, 2264, 2064, 2007, 0.099, 0.079, 16
1683709877, 2065, 1930, 2232, 0.056, 0.094, 14
1683709878, 2222, 2052, 2276, 0.094, 0.07, 16
1683709879, 2027, 2253, 1930, 0.08, 0.075, 16
1683709880, 2131, 1816, 2225, 0.056, 0.084, 23
1683709881, 2086, 2042, 2171, 0.073, 0.09, 13
1683709882, 1941, 2233, 2268, 0.085, 0.056, 17
1683709883, 1810, 1976, 2253, 0.093, 0.089, 22
1683709884, 1936, 1985, 2286, 0.068, 0.086, 19
1683709885, 1817, 1986, 1846, 0.06, 0.053, 12
1683709886, 2285, 1878, 1803, 0.099, 0.058, 13
1683709887, 2393, 1847, 2276, 0.075, 0.091, 13
1683709888, 2397, 2239, 2207, 0.088, 0.078, 21
1683709889, 2219, 2197, 2286, 0.06, 0.066, 21
1683709890, 2134, 1816, 2327, 0.051, 0.075, 23
1683709891, 1940, 2015, 2133, 0.086, 0.08, 12
1683709892, 2050, 2199, 2087, 0.096, 0.086, 19
1683709893, 2156, 1927, 1817, 0.063, 0.092, 12
1683709894, 2263, 2131, 2348, 0.059, 0.088, 17
1683709895, 1889, 2104, 2299, 0.081, 0.056, 24
1683709896, 2007, 1960, 2244, 0.092, 0.066, 21
1683709897, 1978, 2290, 2386, 0.062, 0.058, 24
1683709898, 2380, 2107, 1979, 0.058, 0.082, 17
1683709899, 1948, 2068, 2095, 0.094, 0.052, 18
1683709900, 1841, 1842, 2306, 0.079, 0.082, 24
1683709901, 1968, 1937, 1821, 0.066, 0.095, 12
1683709902, 1998, 1990, 1949, 0.099, 0.085, 17
1683709903, 2035, 2371, 2080, 0.072, 0.085, 23
1683709904, 2243, 1851, 2089, 0.066, 0.084, 13
1683709905, 2139, 1860, 2020, 0.072, 0.069, 19
1683709906, 1842, 1904, 2023, 0.08, 0.069, 23
1683709907, 2059, 1987, 2161, 0.065, 0.098, 16
1683709908, 2181, 2342, 2059, 0.096, 0.082, 15
1683709909, 1881, 1934, 1950, 0.056, 0.079, 22
1683709910, 2349, 2283, 2029, 0.067, 0.096, 20
1683709911, 1990, 1841, 2070, 0.094, 0.086, 20
1683709912, 2384, 2035, 2245, 0.086, 0.069, 19
1683709913, 1896, 2097, 1892, 0.099, 0.091, 16
1683709914, 2253, 2175, 2318, 0.055, 0.055, 18
1683709915, 1907, 2366, 2343, 0.059, 0.085, 13
1683709916, 2302, 2059, 2319, 0.097, 0.084, 24
1683709917, 2166, 2391, 1930, 0.083, 0.052, 18
1683709918, 2161, 2230, 2078, 0.077, 0.081, 13
1683709919, 2036, 2310, 2082, 0.062, 0.096, 24
1683709920, 2014, 2356, 2128, 0.095, 0.095, 12
1683709921, 1834, 1929, 2392, 0.052, 0.096, 18
1683709922, 2248, 2339, 2389, 0.098, 0.098, 19
1683709923, 2359, 2310, 1888, 0.086, 0.078, 15
1683709924, 1944, 2335, 1917, 0.099, 0.081, 24
1683709925, 1924, 2037, 2193, 0.093, 0.097, 15
1683709926, 1920, 2100, 1885, 0.067, 0.072, 22
1683709927, 1845, 1835, 1996, 0.069, 0.096, 24
1683709928, 2091, 2180, 1990, 0.074, 0.078, 18
1683709929, 2260, 1896, 2158, 0.068, 0.097, 16
1683709930, 2214, 2318, 2355, 0.082, 0.079, 20
1683709931, 1962, 2161, 2320, 0.073, 0.084, 13
1683709932, 2242, 2189, 1879, 0.073, 0.089, 24
1683709933, 2119, 2385, 2144, 0.088, 0.07, 12
1683709934, 2068, 1895, 2128, 0.08, 0.064, 19
1683709935, 2016, 2222, 1838, 0.055, 0.056, 13
1683709936, 2127, 1862, 2376, 0.098, 0.088, 22
1683709937, 2090, 1887, 1843, 0.059, 0.054, 21
1683709938, 2070, 2116, 2057, 0.053, 0.099, 16
1683709939, 2045, 2165, 2388, 0.095, 0.083, 12
1683709940, 1829, 2279, 2089, 0.067, 0.084, 24
1683709941, 2082, 2047, 2050, 0.054, 0.055, 16
1683709942, 2312, 1919, 2384, 0.096, 0.071, 15
1683709943, 2027, 1894, 2097, 0.079, 0.087, 24
1683709944, 2113, 2088, 1957, 0.098, 0.057, 21
1683709945, 1967, 1961, 1970, 0.068, 0.088, 21
1683709946, 2381, 2182, 2138, 0.09, 0.095, 22
1683709947, 1926, 2222, 2023, 0.081, 0.082, 19
1683709948, 1889, 2275, 1942, 0.077, 0.056, 20
1683709949, 1915, 1807, 2210, 0.087, 0.095, 14
1683709950, 2365, 2147, 1903, 0.051, 0.086, 20
1683709951, 1961, 1918, 2386, 0.07, 0.05, 20
1683709952, 1802, 2275, 2118, 0.063, 0.079, 12
1683709953, 2009, 2345, 2305, 0.097, 0.081, 21
1683709954, 2272, 2182, 1942, 0.052, 0.052, 13
1683709955, 2023, 2290, 1867, 0.063, 0.086, 19
1683709956, 2265, 1857, 2060, 0.065, 0.065, 14
1683709957, 2146, 2232, 2155, 0.091, 0.066, 12
1683709958, 1892, 2001, 1955, 0.094, 0.08, 23
1683709959, 1931, 2160, 1875, 0.081, 0.053, 19
1683709960, 2395, 1999, 2227, 0.082, 0.066, 20
1683709961, 1939, 2062, 2180, 0.086, 0.052, 21
1683709962, 2144, 2193, 1840, 0.051, 0.055, 23
1683709963, 2109, 2285, 2034, 0.081, 0.056, 22
1683709964, 1893, 2221, 2281, 0.098, 0.08, 16
1683709965, 1905, 1823, 2393, 0.074, 0.087, 23
1683709966, 1990, 1896, 2388, 0.057, 0.052, 23
1683709967, 1914, 1976, 2164, 0.072, 0.052, 18
1683709968, 1923, 2256, 2376, 0.063, 0.076, 19
1683709969, 2214, 2085, 1949, 0.053, 0.082, 16
1683709970, 1952, 2231, 1938, 0.058, 0.05, 13
1683709971, 2270, 2288, 1991, 0.085, 0.051, 17
1683709972, 2228, 2244, 1935, 0.071, 0.064, 18
1683709973, 2146, 1856, 1937, 0.092, 0.056, 13
1683709974, 2387, 1899, 2351, 0.087, 0.095, 17
1683709975, 2113, 2282, 1906, 0.094, 0.083, 15
1683709976, 2282, 2168, 1963, 0.097, 0.076, 20
1683709977, 2369, 2324, 2135, 0.076, 0.071, 16
1683709978, 2121, 2197, 1997, 0.056, 0.093, 13
1683709979, 1923, 1840, 2382, 0.069, 0.097, 19
1683709980, 2085, 2224, 1992, 0.059, 0.083, 13
1683709981, 1802, 2365, 2193, 0.073, 0.068, 20
1683709982, 1856, 2278, 2277, 0.074, 0.06, 20
1683709983, 2269, 2037, 2060, 0.091, 0.063, 15
1683709984, 2348, 1954, 2090, 0.059, 0.081, 23
1683709985, 2039, 2120, 1960, 0.09, 0.067, 14
1683709986, 2257, 1848, 2072, 0.056, 0.087, 23
1683709987, 1938, 1941, 1859, 0.071, 0.065, 16
1683709988, 2279, 2137, 2013, 0.082, 0.071, 22
1683709989, 2188, 2086, 2134, 0.09, 0.062, 22
1683709990, 2214, 2126, 1888, 0.098, 0.091, 24
1683709991, 2081, 2286, 1918, 0.083, 0.079, 20
1683709992, 1869, 2009, 2144, 0.062, 0.066, 15
1683709993, 1840, 2375, 2286, 0.052, 0.098, 17
1683709994, 2169, 2172, 2247, 0.092, 0.097, 17
1683709995, 2207, 1998, 1995, 0.064, 0.073, 23
1683709996, 2365, 2188, 1909, 0.096, 0.062, 16
1683709997, 2021, 2082, 2125, 0.057, 0.055, 15
1683709998, 1913, 2122, 2131, 0.075, 0.064, 23
1683709999, 1895, 1951, 1822, 0.066, 0.074, 13
1683710000, 2147, 2396, 2341, 0.089, 0.089, 17
1683710001, 1966, 2190, 2172, 0.069, 0.085, 15
1683710002, 2192, 2365, 2065, 0.076, 0.076, 14
1683710003, 2273, 2315, 2005, 0.078, 0.054, 18
1683710004, 2254, 2282, 1939, 0.055, 0.094, 15
1683710005, 2082, 2379, 2060, 0.058, 0.063, 21
1683710006, 2005, 1822, 2148, 0.062, 0.079, 13
1683710007, 2297, 1825, 1856, 0.064, 0.083, 12
1683710008, 2381, 2350, 2237, 0.089, 0.057, 24
1683710009, 1910, 2342, 1839, 0.087, 0.076, 13
1683710010, 2314, 1834, 2049, 0.095, 0.081, 21
1683710011, 1932, 2070, 1927, 0.05, 0.09, 13
1683710012, 2372, 1814, 2123, 0.083, 0.098, 19
1683710013, 2286, 1828, 2086, 0.063, 0.084, 18
1683710014, 2281, 2060, 2052, 0.064, 0.069, 24
1683710015, 1926, 2223, 2376, 0.058, 0.07, 12
1683710016, 2280, 1800, 2174, 0.067, 0.052, 14
1683710017, 2041, 2188, 2371, 0.05, 0.094, 20
1683710018, 2100, 2038, 2383, 0.09, 0.092, 12
1683710019, 2033, 2048, 2129, 0.097, 0.058, 18
1683710020, 2226, 2030, 2398, 0.055, 0.093, 15
1683710021, 2242, 2157, 2267, 0.079, 0.069, 18
1683710022, 1906, 2277, 1870, 0.095, 0.08, 21
1683710023, 1830, 1812, 2397, 0.093, 0.052, 16
1683710024, 1882, 1903, 1876, 0.09, 0.059, 16
1683710025, 2386, 2086, 2146, 0.085, 0.08, 22
1683710026, 2184, 2265, 1844, 0.053, 0.09, 16
1683710027, 2269, 1986, 1957, 0.089, 0.059, 14
1683710028, 2098, 1965, 2282, 0.056, 0.076, 24
1683710029, 1921, 1996, 2256, 0.078, 0.069, 20
1683710030, 2113, 2392, 1866, 0.097, 0.057, 20
1683710031, 2082, 2094, 2355, 0.088, 0.054, 20
1683710032, 2343, 2149, 1955, 0.053, 0.061, 21
1683710033, 2305, 2322, 2255, 0.071, 0.076, 13
1683710034, 1874, 2072, 1964, 0.073, 0.052, 15
1683710035, 2046, 1918, 1898, 0.081, 0.072, 17
1683710036, 2138, 2260, 2037, 0.09, 0.08, 20
1683710037, 1933, 1863, 2138, 0.057, 0.068, 21
1683710038, 2315, 1802, 2219, 0.094, 0.099, 19
1683710039, 2073, 2135, 2041, 0.097, 0.066, 21
1683710040, 2279, 2248, 1965, 0.092, 0.064, 20
1683710041, 2257, 2169, 1873, 0.078, 0.085, 15
1683710042, 1882, 1930, 1994, 0.098, 0.088, 21
1683710043, 2117, 2005, 1967, 0.086, 0.068, 24
1683710044, 1904, 1918, 1963, 0.076, 0.097, 20
1683710045, 2128, 2105, 2011, 0.072, 0.077, 15
1683710046, 1907, 2347, 1875, 0.085, 0.066, 12
1683710047, 2047, 2395, 1874, 0.069, 0.071, 12
1683710048, 1806, 1867, 2370, 0.084, 0.067, 22
1683710049, 2338, 1979, 2333, 0.071, 0.089, 17
1683710050, 2200, 1988, 1863, 0.073, 0.072, 15
1683710051, 2118, 1860, 1899, 0.082, 0.066, 15
1683710052, 2073, 2160, 1805, 0.093, 0.082, 17
1683710053, 1911, 1879, 2158, 0.089, 0.08, 23
1683710054, 2231, 1861, 1875, 0.097, 0.061, 20
1683710055, 1921, 2298, 1859, 0.088, 0.091, 24
1683710056, 2010, 1962, 1872, 0.057, 0.081, 23
1683710057, 2057, 1900, 2345, 0.074, 0.075, 22
1683710058, 2289, 2231, 1960, 0.084, 0.095, 24
1683710059, 1879, 2078, 2146, 0.073, 0.063, 24
1683710060, 1825, 1834, 2140, 0.054, 0.081, 21
1683710061, 1897, 2101, 2082, 0.066, 0.067, 15
1683710062, 2154, 2003, 2009, 0.055, 0.098, 16
1683710063, 2115, 2090, 2158, 0.073, 0.097, 13
1683710064, 1831, 1815, 2219, 0.089, 0.095, 18
1683710065, 1955, 1866, 2165, 0.086, 0.067, 23
1683710066, 2352, 1983, 1957, 0.084, 0.053, 20
1683710067, 2143, 2379, 2043, 0.074, 0.091, 24
1683710068, 2215, 2264, 2069, 0.053, 0.083, 17
1683710069, 2114, 2106, 1956, 0.099, 0.087, 19
1683710070, 2199, 1909, 2063, 0.081, 0.053, 16
1683710071, 2356, 2229, 2269, 0.076, 0.076, 20
1683710072, 1888, 2141, 1808, 0.05, 0.065, 22
1683710073, 2110, 2379, 1884, 0.058, 0.082, 21
1683710074, 1920, 2201, 2337, 0.051, 0.076, 17
1683710075, 2146, 2004, 1864, 0.071, 0.076, 15
1683710076, 2031, 1995, 2169, 0.073, 0.079, 21
1683710077, 1929, 2004, 1907, 0.06, 0.081, 13
1683710078, 2094, 1916, 2050, 0.073, 0.089, 15
1683710079, 1809, 1952, 1810, 0.064, 0.061, 23
1683710080, 2237, 1846, 1818, 0.095, 0.062, 24
1683710081, 2177, 2022, 2190, 0.098, 0.067, 14
1683710082, 2185, 2187, 1909, 0.088, 0.054, 16
1683710083, 1963, 1953, 2368, 0.08, 0.067, 14
1683710084, 1822, 2276, 1887, 0.095, 0.078, 24
1683710085, 2183, 2058, 2170, 0.087, 0.097, 22
1683710086, 2396, 2207, 2256, 0.082, 0.072, 21
1683710087, 2026, 2074, 2236, 0.075, 0.061, 24
1683710088, 1986, 2001, 2184, 0.093, 0.088, 13
1683710089, 1889, 2309, 1926, 0.083, 0.086, 21
1683710090, 2364, 2059, 1941, 0.098, 0.094, 20
1683710091, 2367, 2329, 2379, 0.08, 0.063, 13
1683710092, 2208, 2276, 1812, 0.085, 0.054, 23
1683710093, 2211, 2069, 2116, 0.084, 0.068, 24
1683710094, 2246, 2248, 1846, 0.075, 0.062, 20
1683710095, 2192, 2323, 1853, 0.088, 0.08, 16
1683710096, 1840, 1894, 2379, 0.076, 0.054, 16
1683710097, 2221, 2060, 1902, 0.06, 0.076, 23
1683710098, 2284, 1987, 2254, 0.096, 0.099, 19
1683710099, 2073, 1963, 1859, 0.063, 0.073, 12
1683710100, 1913, 2262, 1804, 0.053, 0.096, 19
1683710101, 1953, 2171, 2025, 0.07, 0.068, 20
1683710102, 2030, 1945, 2010, 0.08, 0.06, 13
1683710103, 2254, 2135, 1972, 0.053, 0.059, 13
1683710104, 2319, 1815, 1852, 0.07, 0.059, 13
1683710105, 2396, 2120, 2321, 0.076, 0.093, 24
1683710106, 1866, 2312, 2358, 0.051, 0.087, 12
1683710107, 1977, 1944, 2228, 0.053, 0.052, 18
1683710108, 2109, 2002, 1812, 0.065, 0.086, 18
1683710109, 2107, 2163, 2234, 0.094, 0.057, 12
1683710110, 2154, 2071, 2159, 0.076, 0.092, 13
1683710111, 2198, 1945, 2365, 0.099, 0.071, 22
1683710112, 1837, 2350, 1823, 0.054, 0.059, 21
